> epoch: 6, (batch_index/batches_per_epoch): 10/39, d1=0.298, d2=0.271 g=5.193
> epoch: 6, (batch_index/batches_per_epoch): 11/39, d1=0.393, d2=0.232 g=3.701
> epoch: 6, (batch_index/batches_per_epoch): 12/39, d1=0.397, d2=0.337 g=3.436
> epoch: 6, (batch_index/batches_per_epoch): 13/39, d1=0.419, d2=0.278 g=3.785
> epoch: 6, (batch_index/batches_per_epoch): 14/39, d1=0.365, d2=0.132 g=3.206
> epoch: 6, (batch_index/batches_per_epoch): 15/39, d1=0.276, d2=0.184 g=3.257
> epoch: 6, (batch_index/batches_per_epoch): 16/39, d1=0.136, d2=0.191 g=3.735
> epoch: 6, (batch_index/batches_per_epoch): 17/39, d1=0.238, d2=0.096 g=3.653
> epoch: 6, (batch_index/batches_per_epoch): 18/39, d1=0.292, d2=0.119 g=3.431
> epoch: 6, (batch_index/batches_per_epoch): 19/39, d1=0.176, d2=0.080 g=3.638
> epoch: 6, (batch_index/batches_per_epoch): 20/39, d1=0.192, d2=0.117 g=3.752
> epoch: 6, (batch_index/batches_per_epoch): 21/39, d1=0.207, d2=0.119 g=3.914
> epoch: 6, (batch_index/batches_per_epoch): 22/39, d1=0.177, d2=0.104 g=3.875
> epoch: 6, (batch_index/batches_per_epoch): 23/39, d1=0.237, d2=0.106 g=3.703
> epoch: 6, (batch_index/batches_per_epoch): 24/39, d1=0.216, d2=0.193 g=3.950
> epoch: 6, (batch_index/batches_per_epoch): 25/39, d1=0.254, d2=0.192 g=4.152
> epoch: 6, (batch_index/batches_per_epoch): 26/39, d1=0.291, d2=0.243 g=4.752
> epoch: 6, (batch_index/batches_per_epoch): 27/39, d1=0.324, d2=0.193 g=4.491
> epoch: 6, (batch_index/batches_per_epoch): 28/39, d1=0.467, d2=0.242 g=4.133
> epoch: 6, (batch_index/batches_per_epoch): 29/39, d1=0.386, d2=0.255 g=3.930
> epoch: 6, (batch_index/batches_per_epoch): 30/39, d1=0.453, d2=0.232 g=3.853
> epoch: 6, (batch_index/batches_per_epoch): 31/39, d1=0.375, d2=0.242 g=3.902
> epoch: 6, (batch_index/batches_per_epoch): 32/39, d1=0.361, d2=0.168 g=3.833
> epoch: 6, (batch_index/batches_per_epoch): 33/39, d1=0.356, d2=0.169 g=3.910
> epoch: 6, (batch_index/batches_per_epoch): 34/39, d1=0.267, d2=0.115 g=3.905
> epoch: 6, (batch_index/batches_per_epoch): 35/39, d1=0.251, d2=0.192 g=4.051
> epoch: 6, (batch_index/batches_per_epoch): 36/39, d1=0.264, d2=0.180 g=3.979
> epoch: 6, (batch_index/batches_per_epoch): 37/39, d1=0.267, d2=0.165 g=4.176
> epoch: 6, (batch_index/batches_per_epoch): 38/39, d1=0.211, d2=0.168 g=4.489
> epoch: 7, (batch_index/batches_per_epoch): 0/39, d1=0.266, d2=0.093 g=4.486
> epoch: 7, (batch_index/batches_per_epoch): 1/39, d1=0.246, d2=0.159 g=4.591
> epoch: 7, (batch_index/batches_per_epoch): 2/39, d1=0.189, d2=0.096 g=4.726
